    Residual          Y-hat        Observation
    -1.70504         21.1787         19.4737    
    -2.69812         20.7888         18.0907    
    -1.03593         23.3879         22.3520    
   -0.626694         23.4364         22.8097    
    -1.12950         23.3955         22.2660    
    -1.32654         20.3776         19.0511    
   -0.873227         21.9143         21.0411    
    -3.25610         19.9105         16.6544    
   -0.416211         21.6753         21.2591    
    -2.34692         20.1139         17.7670    
   -0.677045E-01     21.0707         21.0030    
    -2.43921         20.1693         17.7301    
    -2.04288         20.8397         18.7968    
    -2.02342         20.6575         18.6341    
    -1.18285         21.9216         20.7388    
    -1.82981         20.9302         19.1004    
    -3.48415         19.9706         16.4864    
   -0.892814         22.0708         21.1780    
    -1.77540         21.3681         19.5927    
    -1.77780         21.9613         20.1835    
   -0.888661E-01     22.3133         22.2244    
    -3.38489         20.6327         17.2478    
    -1.59086         21.2979         19.7071    
    -1.29027         21.6740         20.3838    
   -0.177338         21.5629         21.3856    
    -1.14746         21.0033         19.8559    
   -0.778642         21.3315         20.5529    
    -1.42083         20.8002         19.3794    
    -2.25146         20.3463         18.0948    
   -0.583106         20.8239         20.2408    
   -0.952310         22.4463         21.4939    
    -1.47089         22.2416         20.7707    
   -0.771277         21.7785         21.0072    
    -2.41377         21.0103         18.5965    
    -1.19351         21.6771         20.4836    
    -1.64260         21.1996         19.5570    
    -2.40195         20.7847         18.3827    
    -2.12039         20.6740         18.5536    
    -1.85857         21.0322         19.1736    
    -1.95295         20.6683         18.7154    
    -1.15073         20.9602         19.8095    
    -1.85160         20.7455         18.8939    
    -1.32033         21.0358         19.7155    
    -1.07857         22.6691         21.5906    
    -1.19516         21.0164         19.8212    
   -0.657845         20.9358         20.2779    
    -1.41485         20.9126         19.4978    
    -2.48030         21.0029         18.5226    
   -0.259311E-01     21.6038         21.5779    
    -1.29578         19.4589         18.1631    
    -1.20431         19.9329         18.7286    
   -0.899160         21.4745         20.5753    
   -0.569691         22.0642         21.4945    
    -1.10230         21.7731         20.6708    
    -1.17989         21.4922         20.3123    
    -1.31190         21.8831         20.5712    
    -1.67984         21.8179         20.1381    
   -0.155594         22.5899         22.4343    
   -0.948862         22.7829         21.8340    
   -0.404796         23.0801         22.6753    
    -1.21298         22.6385         21.4255    
    -1.44545         22.4858         21.0404    
    -1.76203         22.8617         21.0997    
   -0.304379         22.9982         22.6938    
   -0.599731         22.9688         22.3691    
    -1.29890         22.9323         21.6335    
    -2.51942         20.6882         18.1688    
   -0.644930         21.8988         21.2539    
    -1.28009         21.1709         19.8908    
    -1.86155         21.1614         19.2998    
   -0.873505         22.1409         21.2674    
    -2.70761         21.0682         18.3606    
   -0.216450         22.6121         22.3957    
   -0.698832         22.7566         22.0578    
    -1.85608         21.2322         19.3761    
    -2.14381         21.0340         18.8902    
    -2.67732         21.1930         18.5157    
    -2.47483         21.6199         19.1450    
    -2.57641         21.2517         18.6752    
    -1.21359         22.2599         21.0463    
    -1.80949         21.8418         20.0323    
    -1.12286         21.7562         20.6334    
   -0.105400         22.3122         22.2068    
    -1.84012         21.2097         19.3695    
    -1.12957         21.7192         20.5897    
   -0.217739         21.9963         21.7786    
    -1.14058         20.6070         19.4665    
    -2.37086         19.6807         17.3098    
    -2.26718         21.1652         18.8980    
   -0.675539         21.3640         20.6885    
    -2.71105         20.0579         17.3468    
    -1.10341         20.7372         19.6338    
    -2.30332         20.0815         17.7782    
    -1.34505         20.4776         19.1325    
   -0.277309         20.6506         20.3733    
    -2.00108         20.4883         18.4873    
    -1.95569         20.5162         18.5605    
    -3.05129         19.3260         16.2747    
   -0.930766         21.5207         20.5899    
    -1.72945         21.2165         19.4870    
    -2.63743         21.6001         18.9627    
   -0.964654         21.9362         20.9716    
    -1.44266         21.0653         19.6226    
   -0.733119         23.2499         22.5168    
    -1.33916         21.5971         20.2579    
    -2.89568         21.0868         18.1911    
    -1.46908         22.4558         20.9867    
    -1.32167         20.9528         19.6311    
    -1.26800         20.3855         19.1175    
   -0.801864         21.0607         20.2588    
    -1.53965         21.3567         19.8170    
    -2.34566         20.5297         18.1840    
    -2.37709         20.8206         18.4435    
    -1.89811         21.0579         19.1598    
    -2.36858         20.5680         18.1995    
    -1.07929         20.3603         19.2810    
    -1.54094         21.8988         20.3578    
    -1.35758         21.4173         20.0597    
    -1.50450         21.0639         19.5594    
    -1.08084         21.2043         20.1235    
    -1.73896         20.8045         19.0656    
    -1.39693         20.9670         19.5701    
    -2.16382         20.0313         17.8674    
    -2.71571         19.7297         17.0140    
   -0.272985         21.1134         20.8405    
    -1.92573         19.8976         17.9719    
    -2.99217         19.0783         16.0861    
    -2.52000         20.3167         17.7967    
    -1.17203         20.6212         19.4492    
    -1.35749         20.4660         19.1085    
    -3.36447         19.2624         15.8980    
   -0.543462         21.1950         20.6515    
    -1.75258         20.4857         18.7331    
   -0.241929         22.4175         22.1755    
    -1.08812         21.6291         20.5410    
    -2.92798         20.1380         17.2100    
    -1.72163         20.6501         18.9285    
    -1.13782         21.3845         20.2466    
    -2.06650         21.1627         19.0962    
   -0.410133         21.1178         20.7077    
    -1.99687         21.3485         19.3516    
    -2.49464         21.0765         18.5819    
    -1.19926         21.9285         20.7293    
   -0.825657         22.0900         21.2643    
    -2.98128         20.4327         17.4514    
    -1.23262         21.0514         19.8187    
    -1.66892         21.4211         19.7522    
   -0.803193         21.8942         21.0910    
    -1.59800         20.6904         19.0924    
    -1.30262         21.1097         19.8071    
    0.212035         21.7706         21.9826    
   -0.573253         21.8482         21.2750    
   -0.149878         22.0393         21.8894    
    0.251199         22.1738         22.4250    
    -1.00524         21.4570         20.4518    
    -1.11223         21.3848         20.2726    
   -0.679865         21.2551         20.5752    
   -0.318049         22.1108         21.7928    
   -0.654939         20.9164         20.2615    
   -0.851648         22.1404         21.2888    
   -0.437634         21.8657         21.4281    
   -0.375840         22.2798         21.9040    
    -1.49297         21.5849         20.0920    
    0.627718         24.5115         25.1392    
   -0.497935         23.5958         23.0978    
   -0.125053         22.9538         22.8287    
    0.127710         23.0919         23.2196    
    -2.04696         21.4501         19.4032    
    -1.18373         21.8107         20.6270    
   -0.122355         22.6676         22.5453    
    -2.20394         20.8822         18.6782    
   -0.803396         22.0288         21.2254    
    -1.43819         21.3006         19.8624    
    0.734202         22.5228         23.2570    
   -0.521515         21.8366         21.3151    
   -0.308251         21.9532         21.6449    
    -1.34538         21.3864         20.0411    
    -1.77790         21.9793         20.2014    
    0.236226         22.3210         22.5573    
    -1.33896         21.3060         19.9671    
   -0.436182E-01     21.6416         21.5980    
   -0.109147         21.1772         21.0680    
    -1.27054         21.3085         20.0380    
    -1.08007         22.1571         21.0770    
    -1.84181         20.1206         18.2788    
    -1.09417         20.3983         19.3042    
   -0.255076         22.0851         21.8300    
    -1.55643         21.7379         20.1814    
    -1.33372         19.8769         18.5432    
   -0.170873         20.5802         20.4094    
    -1.13437         20.8761         19.7418    
    0.460718         21.8343         22.2951    
   -0.999478         21.0200         20.0205    
   -0.327163         21.4313         21.1041    
    -2.84065         20.1649         17.3243    
   -0.793037         21.0191         20.2261    
   -0.433079         21.2733         20.8402    
   -0.565207         21.0806         20.5154    
    -1.78311         20.3508         18.5677    
    -1.49500         20.5726         19.0776    
    0.255488         20.8155         21.0710    
   -0.511841         20.6370         20.1251    
   -0.669069         20.6558         19.9868    
    -2.11315         19.8667         17.7536    
   -0.623810         20.9083         20.2845    
   -0.638958         20.9000         20.2611    
    -1.14040         20.2300         19.0896    
   -0.223056         20.9378         20.7148    
    -1.53222         20.6714         19.1392    
    0.444566         21.8260         22.2706    
   -0.356064         22.0579         21.7018    
    -1.06573         20.4211         19.3554    
   -0.774848         21.1190         20.3442    
   -0.699264         20.8220         20.1227    
    0.798576         21.9219         22.7204    
    0.787220         22.4238         23.2110    
    -1.22121         21.3263         20.1051    
   -0.463477         21.5157         21.0523    
    -1.23218         21.5403         20.3081    
   -0.100197         22.4339         22.3337    
   -0.644951         22.1363         21.4913    
   -0.533203         22.0306         21.4974    
    -1.53988         20.9271         19.3873    
    -1.96458         18.8082         16.8436    
   -0.661878         18.8680         18.2061    
    -1.40091         20.6164         19.2155    
    -1.52210         20.5358         19.0137    
    -1.46245         20.5083         19.0458    
    -1.45616         20.7935         19.3373    
    -1.15427         20.8483         19.6940    
    0.145060         21.9424         22.0875    
   -0.681042         21.5521         20.8711    
   -0.855336         21.2747         20.4193    
    0.534220         22.2270         22.7612    
   -0.763163         21.5181         20.7549    
   -0.897606         21.5003         20.6027    
   -0.402874         20.9169         20.5140    
    -1.08492         20.6903         19.6054    
    -1.52599         21.0015         19.4755    
   -0.426348         22.3630         21.9366    
    -1.04826         22.4824         21.4342    
    -1.61195         21.6035         19.9916    
   -0.811568         22.1140         21.3024    
   -0.754424         20.9182         20.1638    
   -0.625838         20.9885         20.3626    
    0.840650E-01     21.1264         21.2105    
   -0.378711         21.0695         20.6907    
   -0.656363         20.1115         19.4551    
    -1.04682         19.5102         18.4634    
     1.99540         23.5318         25.5272    
   -0.692274E-01     22.2899         22.2207    
    0.236576         21.0014         21.2379    
    0.222937         21.6582         21.8811    
   -0.167904         22.8852         22.7173    
     1.75240         23.4295         25.1819    
    0.307685E-01     23.1168         23.1476    
   -0.101407         20.4869         20.3855    
    0.394239         20.6451         21.0393    
    0.263033         20.8994         21.1624    
   -0.261004         21.0303         20.7693    
     1.09153         21.6961         22.7876    
    0.299182         21.2631         21.5623    
    0.276403         22.0100         22.2864    
    -1.27584         22.1056         20.8297    
    0.460595         22.5216         22.9822    
    0.227138         21.7524         21.9795    
    0.494443         21.8171         22.3115    
    0.246669         22.0426         22.2893    
    0.901624         21.4633         22.3649    
   -0.381871         20.6513         20.2694    
     1.35874         22.1607         23.5194    
   -0.648419         20.3439         19.6955    
     1.27275         23.2956         24.5683    
   -0.639021         22.4351         21.7961    
   -0.798693E-01     22.3315         22.2516    
   -0.227711         22.2507         22.0230    
    0.805381         22.7834         23.5888    
   -0.708990         20.8820         20.1730    
    0.461460E-01     21.1224         21.1686    
    -1.33213         20.3769         19.0447    
    -1.66137         19.8471         18.1857    
     1.23148         23.3203         24.5517    
    0.732277E-01     22.7317         22.8049    
    0.352460         23.0676         23.4201    
    0.825271E-01     22.6516         22.7341    
    -1.15284         20.9206         19.7678    
    0.322008         22.2636         22.5856    
     1.89706         22.2600         24.1570    
   -0.935547         21.0614         20.1259    
    0.187178         21.9283         22.1155    
     1.65398         22.7298         24.3838    
   -0.850676         21.4780         20.6273    
     1.54912         20.9735         22.5226    
   -0.372227         20.4026         20.0304    
    0.635068         20.9531         21.5881    
   -0.849609         20.4452         19.5955    
   -0.707773         20.5863         19.8785    
    0.314070         21.2235         21.5375    
    0.403439         21.8365         22.2399    
    0.855236E-01     21.3630         21.4486    
    0.680820         22.4138         23.0946    
   -0.915538         21.9029         20.9873    
   -0.319519         20.8361         20.5166    
     1.02605         21.0631         22.0891    
    -1.03719         19.9357         18.8985    
   -0.413023         20.2251         19.8121    
    0.696105         21.5072         22.2033    
    0.769868E-01     20.6831         20.7601    
    0.128426         21.0207         21.1492    
    0.265278         21.9730         22.2383    
    0.841017         22.0735         22.9145    
   -0.654638         21.4808         20.8262    
   -0.466604         21.4710         21.0044    
    0.662833E-01     21.4461         21.5124    
     1.05051         22.5040         23.5545    
   -0.438298         20.3658         19.9275    
   -0.462670E-01     21.6579         21.6116    
    0.649557         21.5856         22.2351    
   -0.491825         20.8257         20.3338    
   -0.370517         22.0217         21.6512    
   -0.306405         21.5999         21.2935    
    0.255363         21.9606         22.2160    
    0.557935E-01     21.1815         21.2373    
     1.41741         21.4331         22.8505    
    0.343625         21.8914         22.2351    
    0.727013         21.8561         22.5831    
   -0.668403         21.4405         20.7721    
   -0.228986         21.8521         21.6231    
    0.353292E-01     21.6953         21.7307    
     1.53987         21.2297         22.7695    
     1.24499         19.8221         21.0671    
    0.425283         21.4548         21.8801    
     1.49011         21.1879         22.6780    
     2.62055         22.5453         25.1659    
     1.15971         20.6237         21.7834    
     1.49242         21.1778         22.6702    
     2.02517         21.7600         23.7852    
     2.04052         21.5020         23.5426    
     2.28950         21.8760         24.1655    
     1.74477         21.4536         23.1984    
     1.83853         21.5561         23.3946    
     1.30064         21.2326         22.5332    
     2.62376         21.7566         24.3804    
    0.393190E-01     20.6977         20.7371    
     1.20738         21.6289         22.8363    
     2.51654         22.1093         24.6259    
     2.17882         22.2984         24.4773    
     2.31951         21.0908         23.4103    
     1.19442         20.4944         21.6888    
     1.81829         21.5339         23.3522    
     1.37509         21.0496         22.4247    
     2.69956         22.4970         25.1966    
    0.745550         20.1778         20.9233    
     1.45159         21.3020         22.7536    
     1.52650         21.1559         22.6824    
     1.51526         20.4275         21.9428    
     2.91449         22.7319         25.6464    
     1.61365         21.3790         22.9927    
    0.989839         20.6491         21.6390    
     1.31600         20.9850         22.3010    
    0.299479         19.8741         20.1736    
     3.07606         22.3832         25.4592    
     1.74621         20.9355         22.6817    
     1.68907         21.2639         22.9529    
     1.30457         20.9333         22.2379    
    0.957330         21.3335         22.2908    
     2.13791         22.3981         24.5360    
     1.76277         21.4733         23.2360    
    0.796585         20.7890         21.5856    
   -0.595748         21.7970         21.2013    
   -0.734886         22.0225         21.2876    
     1.56261         22.5594         24.1220    
    -1.21045         21.3830         20.1726    
    0.412942         22.6246         23.0375    
    -1.93043         21.3423         19.4119    
   -0.948021         20.7085         19.7605    
    -1.72642         20.2832         18.5568    
   -0.223266         21.6524         21.4292    
   -0.893271         21.7968         20.9035    
    -1.31374         20.4634         19.1496    
   -0.887892         21.5186         20.6307    
   -0.950474         21.4844         20.5339    
    -1.40231         21.2649         19.8626    
    0.995408         22.8932         23.8886    
   -0.971271         20.8543         19.8830    
    -2.34300         21.1933         18.8503    
   -0.719666         21.0725         20.3528    
   -0.723809         21.1043         20.3805    
   -0.314748         21.5491         21.2343    
    -1.96578         20.8045         18.8387    
   -0.397976         21.1471         20.7491    
   -0.949657         20.8457         19.8960    
    -1.05860         20.7861         19.7275    
   -0.946259         21.7826         20.8363    
    -2.54585         20.6064         18.0606    
    -1.80902         20.8676         19.0586    
   -0.158144         22.1273         21.9692    
    -2.44978         20.8237         18.3739    
    -1.66627         20.7036         19.0374    
    0.344848         21.6758         22.0206    
    -1.09491         20.4999         19.4050    
    -1.64387         20.3500         18.7062    
   -0.638480         21.2484         20.6099    
    -1.52393         20.6939         19.1700    
    -1.96953         20.4523         18.4828    
   -0.750479         21.9142         21.1637    
    -1.17731         21.7149         20.5376    
    -1.39794         20.4538         19.0558    
   -0.524645         21.5597         21.0351    
    -1.11599         21.3285         20.2125    
    -1.40925         21.7276         20.3183    
   -0.782014         20.8735         20.0915    
    -1.39082         21.8751         20.4842    
   -0.141358         22.3408         22.1995    
   -0.681747         21.9460         21.2643    
   -0.776255         21.6544         20.8781    
    -1.95539         21.2501         19.2947    
   -0.885849         21.7197         20.8338    
    0.582329         22.3495         22.9318    
   -0.889841         21.0037         20.1139    
    -1.96394         20.7787         18.8148    
   -0.697415         22.6229         21.9255    
   -0.725916         22.6074         21.8814    
    -1.05666         21.2521         20.1954    
    0.949405         22.6704         23.6198    
    -1.89164         21.5080         19.6163    
   -0.107749         19.5810         19.4733    
    -2.45777         18.7456         16.2878    
   -0.936880         21.2799         20.3430    
    -1.72897         20.7282         18.9992    
    -1.78826         21.2816         19.4934    
    0.281060         21.9427         22.2237    
    -2.13955         20.8240         18.6845    
    -2.05226         19.7560         17.7037    
    0.462207         21.4744         21.9366    
    -1.82450         20.2249         18.4004    
    -1.34289         20.7200         19.3771    
   -0.855469         21.6342         20.7787    
   -0.494844         23.0989         22.6041    
    -1.53082         22.4376         20.9068    
   -0.850323         22.8094         21.9591    
    -2.14446         20.5910         18.4465    
   -0.844874E-01     22.3411         22.2566    
   -0.743280         21.4388         20.6955    
   -0.517786         20.7221         20.2043    
   -0.828494         21.7481         20.9196    
    -1.27815         21.1465         19.8683    
    -1.06292         20.8523         19.7894    
    0.906766E-01     21.0128         21.1035    
     1.28273         23.3636         24.6463    
    0.299531         21.6131         21.9126    
   -0.846550         21.5959         20.7494    
    -1.87066         20.8325         18.9618    
    -1.48106         20.9199         19.4389    
    -1.06332         21.2736         20.2103    
    -1.23855         20.7920         19.5535    
    -1.27036         21.1866         19.9162    
    -1.23085         20.3427         19.1119    
    -2.71352         20.0060         17.2925    
    -2.24325         19.3857         17.1424    
    -1.01158         20.5238         19.5122    
   -0.171174         21.1133         20.9421    
    -1.52217         20.3866         18.8644    
    -1.06486         23.0886         22.0238    
   -0.253283         21.5680         21.3147    
    -1.07352         20.8694         19.7958    
    -2.80863         19.9213         17.1126    
    -1.34261         21.6867         20.3441    
   -0.835859         21.9636         21.1278    
    0.164925         22.7292         22.8941    
   -0.280868         22.3431         22.0622    
   -0.279074         22.1182         21.8391    
   -0.715580E-01     22.2867         22.2152    
    -1.61868         21.6801         20.0614    
   -0.198645         22.4916         22.2930    
    0.265462         23.1069         23.3723    
    -2.05538         21.2268         19.1714    
    0.231895         22.6683         22.9002    
    -1.37486         21.8942         20.5193    
    0.669983         22.8335         23.5034    
    0.632319         22.8129         23.4452    
   -0.280635         22.3341         22.0535    
    -1.18782         20.0878         18.9000    
   -0.899528         21.0419         20.1424    
    -1.53448         20.6950         19.1605    
    -2.16850         21.0224         18.8539    
    -1.03927         20.4815         19.4423    
    -1.52380         20.6045         19.0807    
    -2.06128         20.5688         18.5076    
   -0.562178         21.1652         20.6030    
   -0.369463         21.5040         21.1345    
    0.519799         21.7389         22.2587    
   -0.201035         22.0987         21.8976    
   -0.285034         21.3009         21.0158    
   -0.388703         21.3951         21.0064    
     1.27943         22.2649         23.5443    
    -1.03618         21.7619         20.7257    
   -0.226351         22.2737         22.0473    
   -0.737998         21.1263         20.3883    
    -1.40509         21.0706         19.6655    
    -1.12072         21.5876         20.4669    
   -0.302788         21.6466         21.3438    
   -0.412159E-02     21.2978         21.2937    
   -0.859322         21.3425         20.4832    
    -1.44780         20.7210         19.2732    
    -1.47161         20.2513         18.7797    
   -0.306654         21.6342         21.3276    
    0.660813         21.6307         22.2915    
    -1.11660         20.5030         19.3864    
    -1.27091         20.5036         19.2327    
   -0.762271         20.8504         20.0881    
   -0.162918         21.3389         21.1760    
    0.594501         22.3069         22.9014    
    -1.07759         22.4163         21.3387    
   -0.373924         21.7955         21.4216    
   -0.381582         21.7645         21.3829    
    -1.26146         21.4387         20.1772    
   -0.841731         21.9364         21.0946    
    0.857253         22.2798         23.1371    
   -0.613901E-02     21.6161         21.6100    
   -0.191777         21.5147         21.3229    
   -0.618689         21.7335         21.1148    
    0.787050         22.2754         23.0624    
    -1.64193         21.4935         19.8515    
   -0.462715         22.1378         21.6751    
   -0.119307         22.1457         22.0264    
   -0.631512         22.2404         21.6089    
    -1.52572         22.0371         20.5114    
   -0.892994         22.7552         21.8622    
     1.41352         22.8452         24.2587    
    -2.40285         20.7598         18.3570    
   -0.192117         21.7365         21.5444    
    -1.55990         21.7393         20.1794    
   -0.500636         22.0028         21.5021    
   -0.225527         21.8318         21.6063    
   -0.758210         22.6801         21.9219    
   -0.682800         21.5203         20.8375    
   -0.317935         21.6476         21.3297    
    0.136599         20.4468         20.5834    
    0.163012         20.8583         21.0214    
    -1.37346         21.8433         20.4698    
   -0.340448         22.3989         22.0585    
    -1.84035         22.2431         20.4027    
   -0.851800E-01     22.8222         22.7370    
     1.05684         23.3335         24.3904    
   -0.130725         23.9870         23.8563    
   -0.881848         21.5541         20.6722    
   -0.447802         21.2038         20.7560    
   -0.660806         20.3983         19.7374    
   -0.860016         21.0625         20.2025    
    0.178319         20.5872         20.7655    
    -1.43319         20.1953         18.7621    
    -1.46811         20.2656         18.7975    
   -0.421781E-01     21.5551         21.5129    
   -0.387460         20.7466         20.3591    
   -0.607147         20.0799         19.4728    
    -1.15021         20.8707         19.7205    
   -0.179484         21.4210         21.2415    
    0.183539         21.7626         21.9461    
    -1.62979         20.7717         19.1419    
    -1.15561         21.9111         20.7554    
    0.739034E-01     22.8041         22.8780    
   -0.375097         21.6145         21.2394    
    -1.23285         21.2019         19.9690    
    -1.84165         21.3065         19.4648    
    0.254332E-01     22.3267         22.3521    
   -0.461491         21.2889         20.8275    
    -2.12889         20.8365         18.7076    
   -0.774467         20.9993         20.2248    
   -0.225647         22.3544         22.1287    
   -0.499727         21.7670         21.2673    
   -0.553349         21.9151         21.3618    
    0.345036         22.1989         22.5439    
   -0.347762         21.2355         20.8878    
    -1.16217         20.8614         19.6993    
    -1.12082         21.6875         20.5667    
    -1.53408         20.4770         18.9429    
   -0.236866         21.2056         20.9687    
    -1.63207         20.4675         18.8354    
   -0.439906         21.3176         20.8777    
    0.995077         21.7627         22.7578    
    -1.72133         20.1276         18.4063    
   -0.481000         20.8054         20.3244    
    -1.12562         20.3344         19.2088    
   -0.286840         21.9749         21.6880    
    -1.28450         21.3310         20.0465    
    -1.71166         22.0991         20.3874    
   -0.429927         21.5984         21.1685    
   -0.483876         21.5689         21.0850    
    -1.13097         21.3106         20.1796    
    0.872973         21.9756         22.8486    
    -1.94479         21.0803         19.1355    
    -1.42215         21.0954         19.6733    
   -0.684163         21.4074         20.7233    
   -0.380459         22.0529         21.6724    
   -0.775489         21.6575         20.8820    
    -1.04235         21.5266         20.4842    
   -0.673650         21.7280         21.0544    
    -1.22133         20.9200         19.6987    
    -1.35046         20.8494         19.4990    
   -0.668011         21.0898         20.4218    
    0.147189         23.1597         23.3069    
   -0.313493         22.9079         22.5944    
   -0.342571         22.8921         22.5495    
    -1.62739         21.0698         19.4424    
    0.955867         22.1169         23.0728    
    -2.32183         20.6960         18.3742    
    -1.46007         21.1295         19.6694    
   -0.254683         22.2335         21.9788    
   -0.199439         20.4596         20.2602    
    -1.70212         20.2059         18.5038    
   -0.210357         20.9979         20.7876    
   -0.873930         22.5643         21.6904    
    0.616932E-01     22.9568         23.0185    
    -1.16110         21.0564         19.8953    
    -1.24342         21.2819         20.0384    
   -0.239937         21.6771         21.4372    
    -1.32345         21.3917         20.0682    
    -1.00237         20.8619         19.8595    
    -1.11428         20.9826         19.8683    
    -1.20460         21.4511         20.2465    
   -0.714210         22.2090         21.4948    
   -0.726512         21.7778         21.0513    
   -0.956177         22.1128         21.1566    
    -1.63685         21.4394         19.8026    
    0.618506E-01     21.9266         21.9884    
   -0.248963         21.1092         20.8602    
   -0.303035         21.0796         20.7766    
   -0.237382         20.8426         20.6052    
   -0.409527         22.3280         21.9185    
   -0.858902         21.1693         20.3104    
   -0.290841         20.6751         20.3843    
    0.758331         21.6689         22.4272    
    0.264218         22.1087         22.3729    
   -0.528908         21.1785         20.6496    
   -0.574661         21.1061         20.5315    
   -0.453247         21.4290         20.9757    
    -1.31292         19.8391         18.5262    
    0.255309         21.7089         21.9642    
    -2.66560         20.0347         17.3691    
    -1.05962         20.0710         19.0114    
   -0.534335         20.2430         19.7086    
   -0.766988         20.3750         19.6080    
   -0.171489         20.0329         19.8614    
     1.15255         20.7564         21.9090    
   -0.934213E-01     20.6910         20.5976    
    0.518929         20.7856         21.3045    
    0.153920         19.6021         19.7560    
    0.182601         21.4467         21.6293    
    0.700462         22.6165         23.3170    
    0.371886         21.0506         21.4225    
    0.536586         21.5672         22.1038    
    0.920272         20.9974         21.9177    
    0.797301E-01     21.4591         21.5389    
    0.431015         22.3375         22.7685    
    0.531716         22.4408         22.9725    
   -0.258931         22.5800         22.3211    
   -0.767442         21.6617         20.8943    
    0.646450         20.7692         21.4156    
   -0.707701E-01     20.4859         20.4152    
    0.195926         21.1133         21.3092    
     1.02818         21.1447         22.1729    
    -1.12840         20.0702         18.9418    
   -0.694223         19.2161         18.5219    
     1.56495         22.5269         24.0919    
    0.535972         21.9647         22.5006    
    0.234152         20.9862         21.2203    
    0.429089         21.0927         21.5218    
   -0.953173         20.7139         19.7607    
   -0.916511E-01     21.3348         21.2431    
    0.969701         22.0138         22.9835    
    0.985183         21.3737         22.3589    
    0.839549         20.9587         21.7983    
     1.28523         21.7249         23.0102    
    0.842972E-02     21.1308         21.1392    
    0.944883E-01     21.2726         21.3671    
   -0.449775         21.0641         20.6144    
    0.870424         21.5574         22.4279    
    0.808110         21.9554         22.7635    
    0.398529         21.3479         21.7465    
    0.542648         21.4267         21.9693    
     1.24358         21.5805         22.8240    
    0.726798E-02     21.5917         21.5989    
     2.28023         22.8286         25.1088    
   -0.506952E-01     22.3696         22.3189    
   -0.193379         21.1621         20.9687    
    0.780650         21.9494         22.7301    
    0.493664         21.9338         22.4275    
   -0.199718         21.7220         21.5223    
    0.193065         21.9172         22.1103    
    -1.80846         20.8235         19.0151    
   -0.608267         21.7893         21.1811    
   -0.875606E-01     21.5490         21.4615    
   -0.462410         21.3442         20.8818    
   -0.488933E-01     20.2723         20.2234    
   -0.653893         20.1992         19.5453    
    0.361234         21.2317         21.5929    
   -0.901532         19.5958         18.6943    
    0.379156         20.5792         20.9583    
    -1.36641         19.3873         18.0209    
   -0.628941         20.7030         20.0741    
    0.403356E-01     21.2086         21.2489    
     1.51003         21.8259         23.3359    
    0.158564         21.1919         21.3505    
    0.153328         20.5614         20.7148    
   -0.377601         22.1348         21.7572    
    -1.11678         21.3824         20.2656    
     1.58671         21.5668         23.1535    
   -0.243618         20.6486         20.4050    
    0.659188         21.5197         22.1789    
    0.284352         21.3476         21.6319    
   -0.892887E-01     20.9633         20.8740    
   -0.109371         20.5578         20.4484    
    0.919906         21.1222         22.0421    
   -0.655209         22.0928         21.4376    
   -0.114721         21.8342         21.7195    
    0.994155         21.9914         22.9855    
    0.416611         21.3342         21.7508    
     1.08618         21.8891         22.9752    
    0.484112         22.8762         23.3604    
   -0.276405         21.8771         21.6007    
     1.08265         21.5181         22.6008    
   -0.211691         21.4707         21.2590    
    0.290750         20.9351         21.2258    
    0.494093         21.0462         21.5403    
   -0.741970         22.1787         21.4367    
    0.269558E-01     22.3761         22.4031    
    0.590954         22.7511         23.3421    
    -1.51372         21.6011         20.0873    
    0.772580         19.7047         20.4773    
     1.68191         21.8051         23.4870    
     1.72911         21.4365         23.1656    
     1.16959         19.3319         20.5015    
     2.50937         22.2892         24.7986    
     1.03301         20.3766         21.4096    
     2.53005         22.3118         24.8418    
     1.59877         21.2940         22.8928    
     2.06629         21.1161         23.1824    
    0.854053         20.4802         21.3342    
     1.95597         21.3980         23.3540    
     3.04188         22.8711         25.9130    
    0.985365         20.9574         21.9427    
     1.68740         21.3909         23.0783    
     1.36946         21.1790         22.5485    
     1.41824         21.2626         22.6808    
     1.37070         20.7889         22.1596    
     1.16712         19.4996         20.6668    
     2.44685         22.2209         24.6677    
    0.449163         20.0377         20.4868    
     2.77687         21.9344         24.7112    
     1.82690         21.5434         23.3703    
     1.66433         20.7222         22.3866    
     1.29021         21.4265         22.7167    
     1.76210         21.7878         23.5499    
     1.34972         21.0255         22.3752    
   -0.520141E-01     19.4900         19.4380    
     1.37579         21.0504         22.4261    
    0.116246         20.2446         20.3608    
     1.15550         21.5988         22.7543    
    0.941911         20.5762         21.5181    
    0.840601         20.4655         21.3061    
    0.686865         20.3276         21.0144    
     1.20060         20.8589         22.0595    
     1.09088         20.7390         21.8299    
     1.66663         21.3682         23.0348    
     1.08620         19.6225         20.7087    
     2.54328         22.3793         24.9226    
     2.00786         21.2784         23.2862    
     1.66700         21.3686         23.0356    
    0.850460         22.2819         23.1323    
   -0.974968         21.4325         20.4575    
    0.603614E-01     21.8430         21.9034    
   -0.919840         21.6987         20.7789    
   -0.653902         21.7790         21.1251    
   -0.667756         20.8018         20.1341    
    0.279230         21.8112         22.0904    
    -1.14708         20.8056         19.6585    
    0.465178         22.9015         23.3667    
   -0.820438         22.1531         21.3326    
   -0.440363         21.9792         21.5388    
    0.340868         22.2401         22.5809    
    -1.33947         21.3667         20.0273    
