 Run No.   Original ID Tr     Solution                                                                                   
      83         10081  1    -1.83672         0.00000         0.00000         0.00000    
      84         10082  1    -1.77739         0.00000         0.00000         0.00000    
      85         10083  1    -1.35178         0.00000         0.00000         0.00000    
      86         10084  1    -1.09290         0.00000         0.00000         0.00000    
      87         10085  1    -2.37309         0.00000         0.00000         0.00000    
      88         10086  1   -0.743485         0.00000         0.00000         0.00000    
      89         10087  1    -1.63297         0.00000         0.00000         0.00000    
      90         10088  1    -2.08689         0.00000         0.00000         0.00000    
      91         10089  1    -1.97266         0.00000         0.00000         0.00000    
      92         10090  1    -1.57034         0.00000         0.00000         0.00000    
      93         10091  1    -1.66422         0.00000         0.00000         0.00000    
      94         10092  1    -2.08370         0.00000         0.00000         0.00000    
      95         10093  1    -2.32633         0.00000         0.00000         0.00000    
      96         10094  1    -1.38170         0.00000         0.00000         0.00000    
      97         10095  1    -1.87788         0.00000         0.00000         0.00000    
      98         10096  1    -1.86272         0.00000         0.00000         0.00000    
      99         10097  1   -0.698295         0.00000         0.00000         0.00000    
     100         10098  1    -1.74435         0.00000         0.00000         0.00000    
     101         10099  1    -1.60558         0.00000         0.00000         0.00000    
     102         10100  1   -0.992507         0.00000         0.00000         0.00000    
     103         10101  1    -1.51974         0.00000         0.00000         0.00000    
     104         10102  1   -0.779448         0.00000         0.00000         0.00000    
     105         10103  1   -0.796395         0.00000         0.00000         0.00000    
     106         10104  1    -1.37528         0.00000         0.00000         0.00000    
     107         10105  1   -0.722023         0.00000         0.00000         0.00000    
     108         10106  1    -1.86794         0.00000         0.00000         0.00000    
     109         10107  1    -1.29437         0.00000         0.00000         0.00000    
     110         10108  1    -1.55014         0.00000         0.00000         0.00000    
     111         10109  1    -2.03769         0.00000         0.00000         0.00000    
     112         10110  1    -2.01278         0.00000         0.00000         0.00000    
     113         10111  1    -2.09996         0.00000         0.00000         0.00000    
     114         10112  1    -1.22250         0.00000         0.00000         0.00000    
     115         10113  1    -1.65211         0.00000         0.00000         0.00000    
     116         10114  1    -1.88679         0.00000         0.00000         0.00000    
     117         10115  1    -1.14495         0.00000         0.00000         0.00000    
     118         10116  1   -0.671628         0.00000         0.00000         0.00000    
     119         10117  1    -3.18800         0.00000         0.00000         0.00000    
     120         10118  1    -1.20695         0.00000         0.00000         0.00000    
     121         10119  1   -0.266357         0.00000         0.00000         0.00000    
     122         10120  1    -1.49233         0.00000         0.00000         0.00000    
     123         10121  1    -1.59077         0.00000         0.00000         0.00000    
     124         10122  1    -1.28344         0.00000         0.00000         0.00000    
     125         10123  1    -1.76235         0.00000         0.00000         0.00000    
     126         10124  1    -2.39873         0.00000         0.00000         0.00000    
     127         10125  1    0.209064         0.00000         0.00000         0.00000    
     128         10126  1    -1.66004         0.00000         0.00000         0.00000    
     129         10127  1    -2.34195         0.00000         0.00000         0.00000    
     130         10128  1    -3.16588         0.00000         0.00000         0.00000    
     131         10129  1    -1.72191         0.00000         0.00000         0.00000    
     132         10130  1    -1.67504         0.00000         0.00000         0.00000    
     133         10131  1   -0.474492         0.00000         0.00000         0.00000    
     134         10132  1    -2.94820         0.00000         0.00000         0.00000    
     135         10133  1    -1.27576         0.00000         0.00000         0.00000    
     136         10134  1    -1.46509         0.00000         0.00000         0.00000    
     137         10135  1    -1.05220         0.00000         0.00000         0.00000    
     138         10136  1   -0.403596         0.00000         0.00000         0.00000    
     139         10137  1    -1.01406         0.00000         0.00000         0.00000    
     140         10138  1    -1.31216         0.00000         0.00000         0.00000    
     141         10139  1    -1.52400         0.00000         0.00000         0.00000    
     142         10140  1    -1.35270         0.00000         0.00000         0.00000    
     143         10141  1    -2.66417         0.00000         0.00000         0.00000    
     144         10142  1    -2.32198         0.00000         0.00000         0.00000    
     145         10143  1    -1.17080         0.00000         0.00000         0.00000    
     146         10144  1    -2.43559         0.00000         0.00000         0.00000    
     147         10145  1    -1.57353         0.00000         0.00000         0.00000    
     148         10146  1    -2.11609         0.00000         0.00000         0.00000    
     149         10147  1    -1.55257         0.00000         0.00000         0.00000    
     150         10148  1    -1.37259         0.00000         0.00000         0.00000    
     151         10149  1    -2.34844         0.00000         0.00000         0.00000    
     152         10150  1    -2.99879         0.00000         0.00000         0.00000    
     153         10151  1    -1.97765         0.00000         0.00000         0.00000    
     154         10152  1    -1.78574         0.00000         0.00000         0.00000    
     155         10153  1    -1.10851         0.00000         0.00000         0.00000    
     156         10154  1    -1.47785         0.00000         0.00000         0.00000    
     157         10155  1    -1.75667         0.00000         0.00000         0.00000    
     158         10156  1    0.133251         0.00000         0.00000         0.00000    
     159         10157  1    -2.04524         0.00000         0.00000         0.00000    
     160         10158  1    -1.44236         0.00000         0.00000         0.00000    
     161         10159  1    -2.51314         0.00000         0.00000         0.00000    
     162         10160  1    -1.82535         0.00000         0.00000         0.00000    
     163         10161  1    -1.47120         0.00000         0.00000         0.00000    
     164         10162  1    -1.17484         0.00000         0.00000         0.00000    
     165         10163  1    -1.25807         0.00000         0.00000         0.00000    
     166         10164  1    -2.02846         0.00000         0.00000         0.00000    
     167         10165  1   -0.478249         0.00000         0.00000         0.00000    
     168         10166  1    -1.83259         0.00000         0.00000         0.00000    
     169         10167  1    -2.44924         0.00000         0.00000         0.00000    
     170         10168  1    -1.63745         0.00000         0.00000         0.00000    
     171         10169  1    -1.60744         0.00000         0.00000         0.00000    
     172         10170  1   -0.763791         0.00000         0.00000         0.00000    
     173         10171  1    -1.10013         0.00000         0.00000         0.00000    
     174         10172  1    -2.17621         0.00000         0.00000         0.00000    
     175         10173  1    -1.73412         0.00000         0.00000         0.00000    
     176         10174  1    -2.11128         0.00000         0.00000         0.00000    
     177         10175  1    -1.49322         0.00000         0.00000         0.00000    
     178         10176  1    -2.23095         0.00000         0.00000         0.00000    
     179         10177  1    -1.39931         0.00000         0.00000         0.00000    
     180         10178  1    -2.57845         0.00000         0.00000         0.00000    
     181         10179  1    -1.10388         0.00000         0.00000         0.00000    
     182         10180  1   -0.260175         0.00000         0.00000         0.00000    
     183         10181  1    -1.06675         0.00000         0.00000         0.00000    
     184         10182  1    -2.03568         0.00000         0.00000         0.00000    
     185         10183  1    -2.24795         0.00000         0.00000         0.00000    
     186         10184  1    -2.84749         0.00000         0.00000         0.00000    
     187         10185  1   -0.719033         0.00000         0.00000         0.00000    
     188         10186  1   -0.943667         0.00000         0.00000         0.00000    
     189         10187  1    -1.39906         0.00000         0.00000         0.00000    
     190         10188  1    -1.84987         0.00000         0.00000         0.00000    
     191         10189  1    -1.17702         0.00000         0.00000         0.00000    
     192         10190  1    -1.79200         0.00000         0.00000         0.00000    
     193         10191  1    -2.21087         0.00000         0.00000         0.00000    
     194         10192  1    -1.37984         0.00000         0.00000         0.00000    
     195         10193  1   -0.997555         0.00000         0.00000         0.00000    
     196         10194  1    -2.13506         0.00000         0.00000         0.00000    
     197         10195  1    -1.97722         0.00000         0.00000         0.00000    
     198         10196  1    -2.58332         0.00000         0.00000         0.00000    
     199         10197  1    -2.00325         0.00000         0.00000         0.00000    
     200         10198  1    -1.63009         0.00000         0.00000         0.00000    
     201         10199  1    -1.88676         0.00000         0.00000         0.00000    
     202         10200  1    -1.30090         0.00000         0.00000         0.00000    
     203         10201  1    -3.36696         0.00000         0.00000         0.00000    
     204         10202  1   -0.932970         0.00000         0.00000         0.00000    
     205         10203  1   -0.409369         0.00000         0.00000         0.00000    
     206         10204  1    -1.45840         0.00000         0.00000         0.00000    
     207         10205  1    0.567300E-01     0.00000         0.00000         0.00000    
     208         10206  1    -1.58952         0.00000         0.00000         0.00000    
     209         10207  1   -0.625813         0.00000         0.00000         0.00000    
     210         10208  1    -1.16116         0.00000         0.00000         0.00000    
     211         10209  1   -0.720898E-01     0.00000         0.00000         0.00000    
     212         10210  1    -1.98393         0.00000         0.00000         0.00000    
     213         10211  1    -1.37214         0.00000         0.00000         0.00000    
     214         10212  1   -0.664022         0.00000         0.00000         0.00000    
     215         10213  1    -2.43503         0.00000         0.00000         0.00000    
     216         10214  1   -0.767033         0.00000         0.00000         0.00000    
     217         10215  1    -2.20872         0.00000         0.00000         0.00000    
     218         10216  1   -0.656909         0.00000         0.00000         0.00000    
     219         10217  1   -0.662207         0.00000         0.00000         0.00000    
     220         10218  1    -1.24961         0.00000         0.00000         0.00000    
     221         10219  1    -2.19735         0.00000         0.00000         0.00000    
     222         10220  1    -1.26677         0.00000         0.00000         0.00000    
     223         10221  1    -1.42010         0.00000         0.00000         0.00000    
     224         10222  1    -1.03200         0.00000         0.00000         0.00000    
     225         10223  1    -1.56372         0.00000         0.00000         0.00000    
     226         10224  1    -1.32177         0.00000         0.00000         0.00000    
     227         10225  1   -0.642264         0.00000         0.00000         0.00000    
     228         10226  1    -1.02234         0.00000         0.00000         0.00000    
     229         10227  1    -1.97559         0.00000         0.00000         0.00000    
     230         10228  1    -1.73578         0.00000         0.00000         0.00000    
     231         10229  1   -0.964507         0.00000         0.00000         0.00000    
     232         10230  1    -2.01985         0.00000         0.00000         0.00000    
     233         10231  1    -1.29594         0.00000         0.00000         0.00000    
     234         10232  1    -2.45831         0.00000         0.00000         0.00000    
     235         10233  1   -0.759025         0.00000         0.00000         0.00000    
     236         10234  1   -0.833666         0.00000         0.00000         0.00000    
     237         10235  1   -0.740101         0.00000         0.00000         0.00000    
     238         10236  1    -2.33447         0.00000         0.00000         0.00000    
     239         10237  1    -1.37592         0.00000         0.00000         0.00000    
     240         10238  1   -0.830358         0.00000         0.00000         0.00000    
     241         10239  1   -0.957561         0.00000         0.00000         0.00000    
     242         10240  1    -1.16824         0.00000         0.00000         0.00000    
     243         10241  1    -1.23975         0.00000         0.00000         0.00000    
     244         10242  1    -1.75519         0.00000         0.00000         0.00000    
     245         10243  1    -1.41337         0.00000         0.00000         0.00000    
     246         10244  1    -1.09583         0.00000         0.00000         0.00000    
     247         10245  1    -1.68929         0.00000         0.00000         0.00000    
     248         10246  1   -0.716695         0.00000         0.00000         0.00000    
     249         10247  1    -1.21068         0.00000         0.00000         0.00000    
     250         10248  1    -2.29141         0.00000         0.00000         0.00000    
     251         10249  1   -0.448105         0.00000         0.00000         0.00000    
     252         10250  1    -2.45045         0.00000         0.00000         0.00000    
     253         10251  1    -1.65438         0.00000         0.00000         0.00000    
     254         10252  1    -1.48525         0.00000         0.00000         0.00000    
     255         10253  1    -1.49865         0.00000         0.00000         0.00000    
     256         10254  1    -1.76313         0.00000         0.00000         0.00000    
     257         10255  1    -1.02057         0.00000         0.00000         0.00000    
     258         10256  1   -0.784224         0.00000         0.00000         0.00000    
     259         10257  1    -2.34034         0.00000         0.00000         0.00000    
     260         10258  1   -0.164727         0.00000         0.00000         0.00000    
     261         10259  1    -1.61758         0.00000         0.00000         0.00000    
     262         10260  1    -2.72488         0.00000         0.00000         0.00000    
     263         10261  1    -1.49441         0.00000         0.00000         0.00000    
     264         10262  1    -1.18068         0.00000         0.00000         0.00000    
     265         10263  1   -0.159430E-01     0.00000         0.00000         0.00000    
     266         10264  1   -0.740080         0.00000         0.00000         0.00000    
     267         10265  1    -2.64231         0.00000         0.00000         0.00000    
     268         10266  1    -1.89596         0.00000         0.00000         0.00000    
     269         10267  1    -1.44623         0.00000         0.00000         0.00000    
     270         10268  1    -1.17792         0.00000         0.00000         0.00000    
     271         10269  1   -0.947489E-01     0.00000         0.00000         0.00000    
     272         10270  1    -1.84803         0.00000         0.00000         0.00000    
     273         10271  1   -0.963641         0.00000         0.00000         0.00000    
     274         10272  1   -0.355370E-01     0.00000         0.00000         0.00000    
     275         10273  1    -2.86476         0.00000         0.00000         0.00000    
     276         10274  1    -1.09788         0.00000         0.00000         0.00000    
     277         10275  1    -2.14221         0.00000         0.00000         0.00000    
     278         10276  1    -1.57884         0.00000         0.00000         0.00000    
     279         10277  1    -1.30797         0.00000         0.00000         0.00000    
     280         10278  1   -0.902721         0.00000         0.00000         0.00000    
     281         10279  1   -0.581793         0.00000         0.00000         0.00000    
     282         10280  1    -1.25004         0.00000         0.00000         0.00000    
     283         10281  1    -1.84759         0.00000         0.00000         0.00000    
     284         10282  1    -1.17387         0.00000         0.00000         0.00000    
     285         10283  1   -0.657733         0.00000         0.00000         0.00000    
     286         10284  1    -2.36752         0.00000         0.00000         0.00000    
     287         10285  1    -2.32237         0.00000         0.00000         0.00000    
     288         10286  1   -0.819715         0.00000         0.00000         0.00000    
     289         10287  1   -0.633276         0.00000         0.00000         0.00000    
     290         10288  1    -1.07155         0.00000         0.00000         0.00000    
     291         10289  1    -2.66258         0.00000         0.00000         0.00000    
     292         10290  1    -1.26276         0.00000         0.00000         0.00000    
     293         10291  1    -1.50919         0.00000         0.00000         0.00000    
     294         10292  1   -0.844565         0.00000         0.00000         0.00000    
     295         10293  1    0.772774         0.00000         0.00000         0.00000    
     296         10294  1    -1.80053         0.00000         0.00000         0.00000    
     297         10295  1    -1.76392         0.00000         0.00000         0.00000    
     298         10296  1    -1.37487         0.00000         0.00000         0.00000    
     299         10297  1    -1.24461         0.00000         0.00000         0.00000    
     300         10298  1    -1.36271         0.00000         0.00000         0.00000    
     301         10299  1    -2.04888         0.00000         0.00000         0.00000    
     302         10300  1   -0.727342         0.00000         0.00000         0.00000    
     303         10301  1   -0.585060         0.00000         0.00000         0.00000    
     304         10302  1    -1.07696         0.00000         0.00000         0.00000    
     305         10303  1    -1.26865         0.00000         0.00000         0.00000    
     306         10304  1    -1.27536         0.00000         0.00000         0.00000    
     307         10305  1    -1.39701         0.00000         0.00000         0.00000    
     308         10306  1   -0.883437         0.00000         0.00000         0.00000    
     309         10307  1   -0.852186         0.00000         0.00000         0.00000    
     310         10308  1    0.112287         0.00000         0.00000         0.00000    
     311         10309  1    -1.55144         0.00000         0.00000         0.00000    
     312         10310  1    -2.52509         0.00000         0.00000         0.00000    
     313         10311  1    -1.61324         0.00000         0.00000         0.00000    
     314         10312  1    -1.76635         0.00000         0.00000         0.00000    
     315         10313  1    -1.79798         0.00000         0.00000         0.00000    
     316         10314  1   -0.918465         0.00000         0.00000         0.00000    
     317         10315  1    -1.72251         0.00000         0.00000         0.00000    
     318         10316  1    -1.92972         0.00000         0.00000         0.00000    
     319         10317  1    -1.13920         0.00000         0.00000         0.00000    
     320         10318  1    -1.70887         0.00000         0.00000         0.00000    
     321         10319  1   -0.791364         0.00000         0.00000         0.00000    
     322         10320  1    -1.72867         0.00000         0.00000         0.00000    
     323         10321  1    -2.80874         0.00000         0.00000         0.00000    
     324         10322  1    -2.14738         0.00000         0.00000         0.00000    
     325         10323  1    -1.69179         0.00000         0.00000         0.00000    
     326         10324  1    -1.85465         0.00000         0.00000         0.00000    
     327         10325  1    -1.27724         0.00000         0.00000         0.00000    
     328         10326  1    -2.26848         0.00000         0.00000         0.00000    
     329         10327  1    -1.77732         0.00000         0.00000         0.00000    
     330         10328  1    -1.01684         0.00000         0.00000         0.00000    
     331         10329  1    -1.38060         0.00000         0.00000         0.00000    
     332         10330  1    -2.22046         0.00000         0.00000         0.00000    
     333         10331  1    -1.89998         0.00000         0.00000         0.00000    
     334         10332  1    -1.25876         0.00000         0.00000         0.00000    
     335         10333  1   -0.749859         0.00000         0.00000         0.00000    
     336         10334  1    -2.20237         0.00000         0.00000         0.00000    
     337         10335  1    -2.34806         0.00000         0.00000         0.00000    
     338         10336  1    -1.51616         0.00000         0.00000         0.00000    
     339         10337  1    -1.32219         0.00000         0.00000         0.00000    
     340         10338  1    -1.47597         0.00000         0.00000         0.00000    
     341         10339  1    -1.60376         0.00000         0.00000         0.00000    
     342         10340  1    -1.80559         0.00000         0.00000         0.00000    
     343         10341  1    -2.10170         0.00000         0.00000         0.00000    
     344         10342  1    -1.53821         0.00000         0.00000         0.00000    
     345         10343  1    -1.90652         0.00000         0.00000         0.00000    
     346         10344  1    -1.02914         0.00000         0.00000         0.00000    
     347         10345  1   -0.172176         0.00000         0.00000         0.00000    
     348         10346  1    -1.50485         0.00000         0.00000         0.00000    
     349         10347  1    -2.87099         0.00000         0.00000         0.00000    
     350         10348  1   -0.556874         0.00000         0.00000         0.00000    
     351         10349  1    -1.41943         0.00000         0.00000         0.00000    
     352         10350  1    -2.15382         0.00000         0.00000         0.00000    
     353         10351  1   -0.684720         0.00000         0.00000         0.00000    
     354         10352  1    -1.78025         0.00000         0.00000         0.00000    
     355         10353  1    -2.99935         0.00000         0.00000         0.00000    
     356         10354  1    -1.36662         0.00000         0.00000         0.00000    
     357         10355  1    -2.42134         0.00000         0.00000         0.00000    
     358         10356  1    -1.33956         0.00000         0.00000         0.00000    
     359         10357  1   -0.464717         0.00000         0.00000         0.00000    
     360         10358  1    -2.39430         0.00000         0.00000         0.00000    
     361         10359  1    -1.52967         0.00000         0.00000         0.00000    
     362         10360  1    -3.35667         0.00000         0.00000         0.00000    
     363         10361  1    -2.26764         0.00000         0.00000         0.00000    
     364         10362  1   -0.675593         0.00000         0.00000         0.00000    
     365         10363  1    -2.39391         0.00000         0.00000         0.00000    
     366         10364  1    -1.83865         0.00000         0.00000         0.00000    
     367         10365  1    -1.80003         0.00000         0.00000         0.00000    
     368         10366  1   -0.409215         0.00000         0.00000         0.00000    
     369         10367  1    -2.74167         0.00000         0.00000         0.00000    
     370         10368  1    -1.96575         0.00000         0.00000         0.00000    
     371         10369  1    -1.19941         0.00000         0.00000         0.00000    
     372         10370  1    -1.14867         0.00000         0.00000         0.00000    
     373         10371  1    -1.90022         0.00000         0.00000         0.00000    
     374         10372  1   -0.425876E-02     0.00000         0.00000         0.00000    
     375         10373  1    -2.82181         0.00000         0.00000         0.00000    
     376         10374  1    -2.51203         0.00000         0.00000         0.00000    
     377         10375  1   -0.842865         0.00000         0.00000         0.00000    
     378         10376  1    -2.08577         0.00000         0.00000         0.00000    
     379         10377  1    -1.43576         0.00000         0.00000         0.00000    
     380         10378  1    -1.63390         0.00000         0.00000         0.00000    
     381         10379  1   -0.416566         0.00000         0.00000         0.00000    
     382         10380  1    -1.84891         0.00000         0.00000         0.00000    
     383         10381  1   -0.823018         0.00000         0.00000         0.00000    
     384         10382  1    -1.84902         0.00000         0.00000         0.00000    
     385         10383  1    -2.25273         0.00000         0.00000         0.00000    
     386         10384  1   -0.359566         0.00000         0.00000         0.00000    
     387         10385  1    -1.75523         0.00000         0.00000         0.00000    
     388         10386  1    -3.10240         0.00000         0.00000         0.00000    
     389         10387  1    -1.71033         0.00000         0.00000         0.00000    
     390         10388  1    -3.44760         0.00000         0.00000         0.00000    
     391         10389  1    -1.36476         0.00000         0.00000         0.00000    
     392         10390  1   -0.800979         0.00000         0.00000         0.00000    
     393         10391  1   -0.429775         0.00000         0.00000         0.00000    
     394         10392  1   -0.397160         0.00000         0.00000         0.00000    
     395         10393  1    -1.89055         0.00000         0.00000         0.00000    
     396         10394  1   -0.413224         0.00000         0.00000         0.00000    
     397         10395  1    -1.09419         0.00000         0.00000         0.00000    
     398         10396  1   -0.866671         0.00000         0.00000         0.00000    
     399         10397  1    -1.64036         0.00000         0.00000         0.00000    
     400         10398  1    -2.34204         0.00000         0.00000         0.00000    
     401         10399  1    -1.55682         0.00000         0.00000         0.00000    
     402         10400  1   -0.954385         0.00000         0.00000         0.00000    
     403         10401  1    -1.85411         0.00000         0.00000         0.00000    
     404         10402  1    -2.03525         0.00000         0.00000         0.00000    
     405         10403  1    -1.04237         0.00000         0.00000         0.00000    
     406         10404  1    -2.24354         0.00000         0.00000         0.00000    
     407         10405  1    -2.24197         0.00000         0.00000         0.00000    
     408         10406  1    -1.81926         0.00000         0.00000         0.00000    
     409         10407  1    -1.59529         0.00000         0.00000         0.00000    
     410         10408  1   -0.642984         0.00000         0.00000         0.00000    
     411         10409  1   -0.441722         0.00000         0.00000         0.00000    
     412         10410  1    -1.14637         0.00000         0.00000         0.00000    
     413         10411  1   -0.817207         0.00000         0.00000         0.00000    
     414         10412  1   -0.224001         0.00000         0.00000         0.00000    
     415         10413  1    -1.22045         0.00000         0.00000         0.00000    
     416         10414  1    -1.83693         0.00000         0.00000         0.00000    
     417         10415  1    -1.41933         0.00000         0.00000         0.00000    
     418         10416  1    -1.06047         0.00000         0.00000         0.00000    
     419         10417  1    -1.39715         0.00000         0.00000         0.00000    
     420         10418  1    -1.67028         0.00000         0.00000         0.00000    
     421         10419  1    -1.05271         0.00000         0.00000         0.00000    
     422         10420  1    -1.48948         0.00000         0.00000         0.00000    
     423         10421  1   -0.986895         0.00000         0.00000         0.00000    
     424         10422  1    -2.34160         0.00000         0.00000         0.00000    
     425         10423  1    -3.14569         0.00000         0.00000         0.00000    
     426         10424  1   -0.853594         0.00000         0.00000         0.00000    
     427         10425  1   -0.870787         0.00000         0.00000         0.00000    
     428         10426  1    -1.70208         0.00000         0.00000         0.00000    
     429         10427  1    -1.98190         0.00000         0.00000         0.00000    
     430         10428  1    -2.02953         0.00000         0.00000         0.00000    
     431         10429  1    0.174610E-01     0.00000         0.00000         0.00000    
     432         10430  1    -1.15109         0.00000         0.00000         0.00000    
     433         10431  1    -1.57227         0.00000         0.00000         0.00000    
     434         10432  1    -1.14441         0.00000         0.00000         0.00000    
     435         10433  1    -1.30894         0.00000         0.00000         0.00000    
     436         10434  1   -0.592864         0.00000         0.00000         0.00000    
     437         10435  1   -0.928684         0.00000         0.00000         0.00000    
     438         10436  1    -1.02520         0.00000         0.00000         0.00000    
     439         10437  1    -2.21770         0.00000         0.00000         0.00000    
     440         10438  1   -0.735933         0.00000         0.00000         0.00000    
     441         10439  1    0.245261         0.00000         0.00000         0.00000    
     442         10440  1   -0.575593         0.00000         0.00000         0.00000    
     443         10441  1   -0.695279         0.00000         0.00000         0.00000    
     444         10442  1    -1.82041         0.00000         0.00000         0.00000    
     445         10443  1   -0.928457         0.00000         0.00000         0.00000    
     446         10444  1    -1.59672         0.00000         0.00000         0.00000    
     447         10445  1    -2.05931         0.00000         0.00000         0.00000    
     448         10446  1    -2.65081         0.00000         0.00000         0.00000    
     449         10447  1    -2.23068         0.00000         0.00000         0.00000    
     450         10448  1    -1.89261         0.00000         0.00000         0.00000    
     451         10449  1   -0.276104         0.00000         0.00000         0.00000    
     452         10450  1    -1.41060         0.00000         0.00000         0.00000    
     453         10451  1    -2.04557         0.00000         0.00000         0.00000    
     454         10452  1    -1.71643         0.00000         0.00000         0.00000    
     455         10453  1    -1.36846         0.00000         0.00000         0.00000    
     456         10454  1    -1.95728         0.00000         0.00000         0.00000    
     457         10455  1    -1.40919         0.00000         0.00000         0.00000    
     458         10456  1    -1.09005         0.00000         0.00000         0.00000    
     459         10457  1    -1.30842         0.00000         0.00000         0.00000    
     460         10458  1    -1.21473         0.00000         0.00000         0.00000    
     461         10459  1    -1.47779         0.00000         0.00000         0.00000    
     462         10460  1    -2.38391         0.00000         0.00000         0.00000    
     463         10461  1    -2.12865         0.00000         0.00000         0.00000    
     464         10462  1    -1.69623         0.00000         0.00000         0.00000    
